title,subjects,authors,publish-date
Density clustering-based automatic anatomical section recognition in colonoscopy video using deep learning,"['Biomedical engineering', 'Colonoscopy']","['Byeong Soo Kim', 'Minwoo Cho', 'Goh Eun Chung', 'Jooyoung Lee', 'Hae Yeon Kang', 'Dan Yoon', 'Woo Sang Cho', 'Jung Chan Lee', 'Jung Ho Bae', 'Hyoun-Joong Kong', 'Sungwan Kim']",2024-01-09
"Immune, metabolic landscapes of prognostic signatures for lung adenocarcinoma based on a novel deep learning framework","['Cancer metabolism', 'Cancer microenvironment', 'Cancer models', 'Cancer therapy', 'Data mining', 'Lung cancer', 'Machine learning']","['Shimei Qin', 'Shibin Sun', 'Yahui Wang', 'Chao Li', 'Lei Fu', 'Ming Wu', 'Jinxing Yan', 'Wan Li', 'Junjie Lv', 'Lina Chen']",2024-01-04
Realistic tropical cyclone wind and pressure fields can be reconstructed from sparse data using deep learning,"['Atmospheric dynamics', 'Natural hazards']","['Ryan Eusebi', 'Gabriel A. Vecchi', 'Ching-Yao Lai', 'Mingjing Tong']",2024-01-03
Data-centric artificial olfactory system based on the eigengraph,"['Computer science', 'Electrical and electronic engineering', 'Mechanical engineering', 'Nanoscience and technology']","['Seung-Hyun Sung', 'Jun Min Suh', 'Yun Ji Hwang', 'Ho Won Jang', 'Jeon Gue Park', 'Seong Chan Jun']",2024-02-08
ECOLE: Learning to call copy number variants on whole exome sequencing data,"['DNA sequencing', 'Genomic analysis', 'Genomics', 'Machine learning', 'Software']","['Berk Mandiracioglu', 'Furkan Ozden', 'Gun Kaynar', 'Mehmet Alper Yilmaz', 'Can Alkan', 'A. Ercument Cicek']",2024-01-02
Self-supervised dynamic learning for long-term high-fidelity image transmission through unstabilized diffusive media,"['Fibre optics and optical communications', 'Imaging and sensing']","['Ziwei Li', 'Wei Zhou', 'Zhanhong Zhou', 'Shuqi Zhang', 'Jianyang Shi', 'Chao Shen', 'Junwen Zhang', 'Nan Chi', 'Qionghai Dai']",2024-02-19
High-security learning-based optical encryption assisted by disordered metasurface,"['Biomedical engineering', 'Imaging and sensing', 'Metamaterials', 'Optical techniques']","['Zhipeng Yu', 'Huanhao Li', 'Wannian Zhao', 'Po-Sheng Huang', 'Yu-Tsung Lin', 'Jing Yao', 'Wenzhao Li', 'Qi Zhao', 'Pin Chieh Wu', 'Bo Li', 'Patrice Genevet', 'Qinghua Song', 'Puxiang Lai']",2024-03-23
Foundation model for cancer imaging biomarkers,"['Biomarkers', 'Cancer imaging', 'Tumour biomarkers']","['Suraj Pai', 'Dennis Bontempi', 'Ibrahim Hadzic', 'Vasco Prudente', 'Mateo Sokač', 'Tafadzwa L. Chaunzwa', 'Simon Bernatz', 'Ahmed Hosny', 'Raymond H. Mak', 'Nicolai J. Birkbak', 'Hugo J. W. L. Aerts']",2024-03-15
Deep phenotyping of post-infectious myalgic encephalomyelitis/chronic fatigue syndrome,"['Diseases of the nervous system', 'Infectious diseases', 'Neurological disorders']","['Brian Walitt', 'Komudi Singh', 'Samuel R. LaMunion', 'Mark Hallett', 'Steve Jacobson', 'Kong Chen', 'Yoshimi Enose-Akahata', 'Richard Apps', 'Jennifer J. Barb', 'Patrick Bedard', 'Robert J. Brychta', 'Ashura Williams Buckley', 'Peter D. Burbelo', 'Brice Calco', 'Brianna Cathay', 'Li Chen', 'Snigdha Chigurupati', 'Jinguo Chen', 'Foo Cheung', 'Lisa M. K. Chin', 'Benjamin W. Coleman', 'Amber B. Courville', 'Madeleine S. Deming', 'Bart Drinkard', 'Li Rebekah Feng', 'Luigi Ferrucci', 'Scott A. Gabel', 'Angelique Gavin', 'David S. Goldstein', 'Shahin Hassanzadeh', 'Sean C. Horan', 'Silvina G. Horovitz', 'Kory R. Johnson', 'Anita Jones Govan', 'Kristine M. Knutson', 'Joy D. Kreskow', 'Mark Levin', 'Jonathan J. Lyons', 'Nicholas Madian', 'Nasir Malik', 'Andrew L. Mammen', 'John A. McCulloch', 'Patrick M. McGurrin', 'Joshua D. Milner', 'Ruin Moaddel', 'Geoffrey A. Mueller', 'Amrita Mukherjee', 'Sandra Muñoz-Braceras', 'Gina Norato', 'Katherine Pak', 'Iago Pinal-Fernandez', 'Traian Popa', 'Lauren B. Reoma', 'Michael N. Sack', 'Farinaz Safavi', 'Leorey N. Saligan', 'Brian A. Sellers', 'Stephen Sinclair', 'Bryan Smith', 'Joseph Snow', 'Stacey Solin', 'Barbara J. Stussman', 'Giorgio Trinchieri', 'Sara A. Turner', 'C. Stephenie Vetter', 'Felipe Vial', 'Carlotta Vizioli', 'Ashley Williams', 'Shanna B. Yang', 'Center for Human Immunology, Autoimmunity, and Inflammation (CHI) Consortium', 'Avindra Nath']",2024-02-21
Effective binning of metagenomic contigs using contrastive multi-view representation learning,"['Machine learning', 'Metagenomics']","['Ziye Wang', 'Ronghui You', 'Haitao Han', 'Wei Liu', 'Fengzhu Sun', 'Shanfeng Zhu']",2024-01-17
Automated discovery of algorithms from data,"['Computational science', 'Computer science']","['Paul J. Blazek', 'Kesavan Venkatesh', 'Milo M. Lin']",2024-02-19
Autonomous 3D positional control of a magnetic microrobot using reinforcement learning,"['Biomedical engineering', 'Mechanical engineering']","['Sarmad Ahmad Abbasi', 'Awais Ahmed', 'Seungmin Noh', 'Nader Latifi Gharamaleki', 'Seonhyoung Kim', 'A. M. Masum Bulbul Chowdhury', 'Jin-young Kim', 'Salvador Pané', 'Bradley J. Nelson', 'Hongsoo Choi']",2024-01-10
Capacitive tendency concept alongside supervised machine-learning toward classifying electrochemical behavior of battery and pseudocapacitor materials,"['Batteries', 'Computational science', 'Electrochemistry', 'Energy storage']","['Siraprapha Deebansok', 'Jie Deng', 'Etienne Le Calvez', 'Yachao Zhu', 'Olivier Crosnier', 'Thierry Brousse', 'Olivier Fontaine']",2024-02-07
Difficulty in chirality recognition for Transformer architectures learning chemical structures from string representations,"['Cheminformatics', 'Theory and computation']","['Yasuhiro Yoshikai', 'Tadahaya Mizuno', 'Shumpei Nemoto', 'Hiroyuki Kusuhara']",2024-02-16
Feature importance feedback with Deep Q process in ensemble-based metaheuristic feature selection algorithms,"['Computer science', 'Software']","['Jhansi Lakshmi Potharlanka', 'Nirupama Bhat M']",2024-02-05
Machine learning-based high-frequency neuronal spike reconstruction from low-frequency and low-sampling-rate recordings,"['Biomedical engineering', 'Electrical and electronic engineering']","['Nari Hong', 'Boil Kim', 'Jaewon Lee', 'Han Kyoung Choe', 'Kyong Hwan Jin', 'Hongki Kang']",2024-01-20
Data encoding for healthcare data democratization and information leakage prevention,"['Health care', 'Medical research']","['Anshul Thakur', 'Tingting Zhu', 'Vinayak Abrol', 'Jacob Armstrong', 'Yujiang Wang', 'David A. Clifton']",2024-02-21
Brain tumor detection from images and comparison with transfer learning methods and 3-layer CNN,"['Biomedical engineering', 'Cancer']","['Mohammad Zafer Khaliki', 'Muhammet Sinan Başarslan']",2024-02-01
Pretraining a foundation model for generalizable fluorescence microscopy-based image restoration,"['Confocal microscopy', 'Image processing', 'Super-resolution microscopy', 'Wide-field fluorescence microscopy']","['Chenxi Ma', 'Weimin Tan', 'Ruian He', 'Bo Yan']",2024-04-12
Image restoration of degraded time-lapse microscopy data mediated by near-infrared imaging,"['Embryogenesis', 'Fluorescence imaging', 'Image processing', 'Light-sheet microscopy', 'Software']","['Nicola Gritti', 'Rory M. Power', 'Alyssa Graves', 'Jan Huisken']",2024-01-04
Medical image fusion with deep neural networks,"['Engineering', 'Mathematics and computing', 'Medical research']",['Nannan Liang'],2024-04-04
Mapping dysfunctional circuits in the frontal cortex using deep brain stimulation,"['Brain', 'Cognitive neuroscience', 'Movement disorders', 'Neural circuits', 'Psychiatric disorders']","['Barbara Hollunder', 'Jill L. Ostrem', 'Ilkem Aysu Sahin', 'Nanditha Rajamani', 'Simón Oxenford', 'Konstantin Butenko', 'Clemens Neudorfer', 'Pablo Reinhardt', 'Patricia Zvarova', 'Mircea Polosan', 'Harith Akram', 'Matteo Vissani', 'Chencheng Zhang', 'Bomin Sun', 'Pavel Navratil', 'Martin M. Reich', 'Jens Volkmann', 'Fang-Cheng Yeh', 'Juan Carlos Baldermann', 'Till A. Dembek', 'Veerle Visser-Vandewalle', 'Eduardo Joaquim Lopes Alho', 'Paulo Roberto Franceschini', 'Pranav Nanda', 'Carsten Finke', 'Andrea A. Kühn', 'Darin D. Dougherty', 'R. Mark Richardson', 'Hagai Bergman', 'Mahlon R. DeLong', 'Alberto Mazzoni', 'Luigi M. Romito', 'Himanshu Tyagi', 'Ludvic Zrinzo', 'Eileen M. Joyce', 'Stephan Chabardes', 'Philip A. Starr', 'Ningfei Li', 'Andreas Horn']",2024-02-22
Early stage black pepper leaf disease prediction based on transfer learning using ConvNets,"['Computational models', 'Computational platforms and environments', 'Data acquisition', 'Data integration', 'Data processing', 'Electrical and electronic engineering', 'Energy science and technology', 'Engineering', 'Environmental sciences', 'Image processing', 'Machine learning', 'Materials science', 'Mathematics and computing', 'Plant sciences']","['Anita S. Kini', 'K. V. Prema', 'Smitha N. Pai']",2024-01-16
Understanding quantum machine learning also requires rethinking generalization,"['Computational science', 'Quantum information', 'Qubits']","['Elies Gil-Fuster', 'Jens Eisert', 'Carlos Bravo-Prieto']",2024-03-13
Cataract-1K Dataset for Deep-Learning-Assisted Analysis of Cataract Surgery Videos,"['Medical imaging', 'Vision disorders']","['Negin Ghamsarian', 'Yosuf El-Shabrawi', 'Sahar Nasirihaghighi', 'Doris Putzgruber-Adamitsch', 'Martin Zinkernagel', 'Sebastian Wolf', 'Klaus Schoeffmann', 'Raphael Sznitman']",2024-04-12
OCTDL: Optical Coherence Tomography Dataset for Image-Based Deep Learning Methods,"['Eye abnormalities', 'Scientific data']","['Mikhail Kulyabin', 'Aleksei Zhdanov', 'Anastasia Nikiforova', 'Andrey Stepichev', 'Anna Kuznetsova', 'Mikhail Ronkin', 'Vasilii Borisov', 'Alexander Bogachev', 'Sergey Korotkich', 'Paul A. Constable', 'Andreas Maier']",2024-04-11
Geometric transformation adaptive optics (GTAO) for volumetric deep brain imaging through gradient-index lenses,"['Ca2+ imaging', 'Fluorescence imaging', 'Multiphoton microscopy', 'Optical imaging']","['Yuting Li', 'Zongyue Cheng', 'Chenmao Wang', 'Jianian Lin', 'Hehai Jiang', 'Meng Cui']",2024-02-03
Reusability report: Leveraging supervised learning to uncover phenotype-relevant biology from single-cell RNA sequencing data,"['Cancer genomics', 'Data processing', 'Machine learning']","['Yingying Cao', 'Tian-Gen Chang', 'Sahil Sahni', 'Eytan Ruppin']",2024-03-05
Machine-learning-assisted and real-time-feedback-controlled growth of InAs/GaAs quantum dots,"['Information technology', 'Quantum dots']","['Chao Shen', 'Wenkang Zhan', 'Kaiyao Xin', 'Manyang Li', 'Zhenyu Sun', 'Hui Cong', 'Chi Xu', 'Jian Tang', 'Zhaofeng Wu', 'Bo Xu', 'Zhongming Wei', 'Chunlai Xue', 'Chao Zhao', 'Zhanguo Wang']",2024-03-29
An integrated high-throughput robotic platform and active learning approach for accelerated discovery of optimal electrolyte formulations,"['Batteries', 'Energy']","['Juran Noh', 'Hieu A. Doan', 'Heather Job', 'Lily A. Robertson', 'Lu Zhang', 'Rajeev S. Assary', 'Karl Mueller', 'Vijayakumar Murugesan', 'Yangang Liang']",2024-03-29
A deep multi-stream model for robust prediction of left ventricular ejection fraction in 2D echocardiography,"['Biomedical engineering', 'Computer science', 'Echocardiography']","['Jennifer Alvén', 'Eva Hagberg', 'David Hagerman', 'Richard Petersen', 'Ola Hjelmgren']",2024-01-24
Fine-grained urban blue-green-gray landscape dataset for 36 Chinese cities based on deep learning network,"['Ecology', 'Environmental social sciences', 'Geography']","['Zhiyu Xu', 'Shuqing Zhao']",2024-03-04
Viability leads to the emergence of gait transitions in learning agile quadrupedal locomotion on challenging terrains,"['Computational science', 'Computer science', 'Dynamical systems', 'Mechanical engineering']","['Milad Shafiee', 'Guillaume Bellegarda', 'Auke Ijspeert']",2024-04-09
Graphical user interface-based convolutional neural network models for detecting nasopalatine duct cysts using panoramic radiography,"['Oral diseases', 'Surgical oncology']","['Kotaro Ito', 'Naohisa Hirahara', 'Hirotaka Muraoka', 'Eri Sawada', 'Satoshi Tokunaga', 'Tomohiro Komatsu', 'Takashi Kaneda']",2024-04-02
Sequence based model using deep neural network and hybrid features for identification of 5-hydroxymethylcytosine modification,"['Computer science', 'Engineering', 'Scientific data', 'Statistics', '5-Hydroxymethylcytosine', 'RNA', 'Cancer', 'Diabetes', 'Cardiovascular', 'Deep learning']","['Salman Khan', 'Islam Uddin', 'Mukhtaj Khan', 'Nadeem Iqbal', 'Huda M. Alshanbari', 'Bakhtiyar Ahmad', 'Dost Muhammad Khan']",2024-04-20
"Fluorescent Neuronal Cells v2: multi-task, multi-format annotations for deep learning in microscopy","['Cellular neuroscience', 'Imaging and sensing', 'Neurophysiology', 'Research data', 'Wide-field fluorescence microscopy']","['Luca Clissa', 'Antonio Macaluso', 'Roberto Morelli', 'Alessandra Occhinegro', 'Emiliana Piscitiello', 'Ludovico Taddei', 'Marco Luppi', 'Roberto Amici', 'Matteo Cerri', 'Timna Hitrec', 'Lorenzo Rinaldi', 'Antonio Zoccoli']",2024-02-10
A clinical microscopy dataset to develop a deep learning diagnostic test for urinary tract infection,"['Diagnostic markers', 'Medical imaging', 'Translational research', 'Urinary tract infection']","['Natasha Liou', 'Trina De', 'Adrian Urbanski', 'Catherine Chieng', 'Qingyang Kong', 'Anna L. David', 'Rajvinder Khasriya', 'Artur Yakimovich', 'Harry Horsley']",2024-02-01
Method for multi-task learning fusion network traffic classification to address small sample labels,"['Computer science', 'Mathematics and computing']","['Lan Liu', 'Yongjie Yu', 'Yafeng Wu', 'Zhanfa Hui', 'Jun Lin', 'Junhan Hu']",2024-01-30
Design automation of microfluidic single and double emulsion droplets with machine learning,"['Biomedical engineering', 'Fluid dynamics', 'Mechanical engineering', 'Microfluidics', 'Software']","['Ali Lashkaripour', 'David P. McIntyre', 'Suzanne G. K. Calhoun', 'Karl Krauth', 'Douglas M. Densmore', 'Polly M. Fordyce']",2024-01-02
Automated Lunar Crater Identification with Chandrayaan-2 TMC-2 Images using Deep Convolutional Neural Networks,"['Endocrinology', 'Energy science and technology', 'Engineering', 'Gastroenterology', 'Deep learning', 'ResNet', 'U-Net', 'FCNN', 'TMC-2', 'Chandrayaan-2', 'Canny edge detection']","['Mimansa Sinha', 'Sanchita Paul', 'Mili Ghosh', 'Sachi Nandan Mohanty', 'Radha Mohan Pattanayak']",2024-04-08
scDisInFact: disentangled learning for integration and prediction of multi-batch multi-condition single-cell RNA-sequencing data,"['Computational models', 'Data integration']","['Ziqi Zhang', 'Xinye Zhao', 'Mehak Bindra', 'Peng Qiu', 'Xiuwei Zhang']",2024-01-30
Intelligent synthesis of magnetic nanographenes via chemist-intuited atomic robotic probe,"['Magnetic materials', 'Scanning probe microscopy', 'Synthesis and processing']","['Jie Su', 'Jiali Li', 'Na Guo', 'Xinnan Peng', 'Jun Yin', 'Jiahao Wang', 'Pin Lyu', 'Zhiyao Luo', 'Koen Mouthaan', 'Jishan Wu', 'Chun Zhang', 'Xiaonan Wang', 'Jiong Lu']",2024-02-29
Temporal dendritic heterogeneity incorporated with spiking neural networks for learning multi-timescale dynamics,"['Engineering', 'Mathematics and computing']","['Hanle Zheng', 'Zhong Zheng', 'Rui Hu', 'Bo Xiao', 'Yujie Wu', 'Fangwen Yu', 'Xue Liu', 'Guoqi Li', 'Lei Deng']",2024-01-04
Screening oral drugs for their interactions with the intestinal transportome via porcine tissue explants and machine learning,"['Biomedical engineering', 'Health care', 'Virtual drug screening']","['Yunhua Shi', 'Daniel Reker', 'James D. Byrne', 'Ameya R. Kirtane', 'Kaitlyn Hess', 'Zhuyi Wang', 'Natsuda Navamajiti', 'Cameron C. Young', 'Zachary Fralish', 'Zilu Zhang', 'Aaron Lopes', 'Vance Soares', 'Jacob Wainer', 'Thomas von Erlach', 'Lei Miao', 'Robert Langer', 'Giovanni Traverso']",2024-02-20
Large language models streamline automated machine learning for clinical studies,"['Biomedical engineering', 'Computer science', 'Machine learning', 'Predictive markers']","['Soroosh Tayebi Arasteh', 'Tianyu Han', 'Mahshad Lotfinia', 'Christiane Kuhl', 'Jakob Nikolas Kather', 'Daniel Truhn', 'Sven Nebelung']",2024-02-21
Knowledge-guided machine learning can improve carbon cycle quantification in agroecosystems,"['Carbon cycle', 'Climate-change mitigation']","['Licheng Liu', 'Wang Zhou', 'Kaiyu Guan', 'Bin Peng', 'Shaoming Xu', 'Jinyun Tang', 'Qing Zhu', 'Jessica Till', 'Xiaowei Jia', 'Chongya Jiang', 'Sheng Wang', 'Ziqi Qin', 'Hui Kong', 'Robert Grant', 'Symon Mezbahuddin', 'Vipin Kumar', 'Zhenong Jin']",2024-01-08
Annotated dataset for training deep learning models to detect astrocytes in human brain tissue,"['Data publication and archiving', 'Machine learning']","['Alex Olar', 'Teadora Tyler', 'Paulina Hoppa', 'Erzsébet Frank', 'István Csabai', 'Istvan Adorjan', 'Péter Pollner']",2024-01-19
A compressive hyperspectral video imaging system using a single-pixel detector,"['Electrical and electronic engineering', 'Imaging and sensing', 'Optical spectroscopy']","['Yibo Xu', 'Liyang Lu', 'Vishwanath Saragadam', 'Kevin F. Kelly']",2024-02-17
CAS Landslide Dataset: A Large-Scale and Multisensor Dataset for Deep Learning-Based Landslide Detection,"['Computational science', 'Natural hazards']","['Yulin Xu', 'Chaojun Ouyang', 'Qingsong Xu', 'Dongpo Wang', 'Bo Zhao', 'Yutao Luo']",2024-01-02
Learning the intrinsic dynamics of spatio-temporal processes through Latent Dynamics Networks,"['Applied mathematics', 'Computational science', 'Engineering']","['Francesco Regazzoni', 'Stefano Pagani', 'Matteo Salvador', 'Luca Dede’', 'Alfio Quarteroni']",2024-02-28
A Machine Learning-Driven Virtual Biopsy System For Kidney Transplant Patients,"['Epidemiology', 'Pathology', 'Renal replacement therapy']","['Daniel Yoo', 'Gillian Divard', 'Marc Raynaud', 'Aaron Cohen', 'Tom D. Mone', 'John Thomas Rosenthal', 'Andrew J. Bentall', 'Mark D. Stegall', 'Maarten Naesens', 'Huanxi Zhang', 'Changxi Wang', 'Juliette Gueguen', 'Nassim Kamar', 'Antoine Bouquegneau', 'Ibrahim Batal', 'Shana M. Coley', 'John S. Gill', 'Federico Oppenheimer', 'Erika De Sousa-Amorim', 'Dirk R. J. Kuypers', 'Antoine Durrbach', 'Daniel Seron', 'Marion Rabant', 'Jean-Paul Duong Van Huyen', 'Patricia Campbell', 'Soroush Shojai', 'Michael Mengel', 'Oriol Bestard', 'Nikolina Basic-Jukic', 'Ivana Jurić', 'Peter Boor', 'Lynn D. Cornell', 'Mariam P. Alexander', 'P. Toby Coates', 'Christophe Legendre', 'Peter P. Reese', 'Carmen Lefaucheur', 'Olivier Aubert', 'Alexandre Loupy']",2024-01-16
